2022-03-26 19:04:05,623 INFO  heartbeat.GossipJob - available servers %%%%%%%%%%%%%%%%%%%%%%
2022-03-26 19:04:05,623 INFO  heartbeat.GossipJob - 4 number of current servers
2022-03-26 19:04:05,623 INFO  heartbeat.GossipJob - finish ****************
2022-03-26 19:04:05,623 INFO  heartbeat.GossipJob - Current coordinator is : 2
2022-03-26 19:04:05,624 INFO  heartbeat.GossipJob - Gossip heartbeat info to next peer s2
2022-03-26 19:04:08,623 INFO  heartbeat.GossipJob - IN the %%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
2022-03-26 19:04:08,623 INFO  heartbeat.GossipJob - starting ##############
2022-03-26 19:04:08,624 INFO  heartbeat.GossipJob - 2serverID
2022-03-26 19:04:08,624 INFO  heartbeat.GossipJob - available servers %%%%%%%%%%%%%%%%%%%%%%
2022-03-26 19:04:08,624 INFO  heartbeat.GossipJob - 4 number of current servers
2022-03-26 19:04:08,624 INFO  heartbeat.GossipJob - finish ****************
2022-03-26 19:04:08,624 INFO  heartbeat.GossipJob - starting ##############
2022-03-26 19:04:08,624 INFO  heartbeat.GossipJob - 1serverID
2022-03-26 19:04:08,624 INFO  heartbeat.GossipJob - available servers %%%%%%%%%%%%%%%%%%%%%%
2022-03-26 19:04:08,624 INFO  heartbeat.GossipJob - 4 number of current servers
2022-03-26 19:04:08,624 INFO  heartbeat.GossipJob - finish ****************
2022-03-26 19:04:08,624 INFO  heartbeat.GossipJob - Current coordinator is : 2
2022-03-26 19:04:08,625 INFO  heartbeat.GossipJob - Gossip heartbeat info to next peer s2
